\ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \
  2454552.45953704                 0.047441                             0.023824          1  
  2454552.46000000                -0.057699                             0.022031          1  
  2454552.46361111                -0.000077                             0.023130          1  
  2454552.46407407                 0.005309                             0.023233          1  
  2454552.46759259                 0.041096                             0.024082          1  
  2454552.46805556                 0.084388                             0.025024          1  
  2454552.47240741                -0.088609                             0.022104          1  
  2454552.47277778                -0.075256                             0.022197          1  
  2454552.47712963                 0.000573                             0.023549          1  
  2454552.47750000                 0.007428                             0.023746          1  
  2454552.48111111                 0.022734                             0.024460          1  
  2454552.48157407                 0.054848                             0.025201          1  
  2454552.48518519                 0.013115                             0.024548          1  
  2454552.48564815                 0.034271                             0.025049          1  
  2454552.48925926                 0.037170                             0.025062          1  
  2454552.48972222                 0.045125                             0.025091          1  
  2454553.27194444                 0.019465                             0.013783          1  
  2454553.27240741                -0.004735                             0.013435          1  
  2454553.27490741                 0.029607                             0.013885          1  
  2454553.27796296                 0.020392                             0.013729          1  
  2454553.27842593                -0.006821                             0.013387          1  
  2454553.29370370                 0.026205                             0.013865          1  
  2454553.30055556                 0.022038                             0.013733          1  
  2454553.30101852                -0.021910                             0.013140          1  
  2454553.30444444                 0.034265                             0.013686          1  
  2454553.30481481                -0.017687                             0.013059          1  
  2454553.31944444                 0.035188                             0.013846          1  
  2454553.31990741                 0.016436                             0.013631          1  
  2454553.32342593                 0.026175                             0.013889          1  
  2454553.32388889                 0.009186                             0.013694          1  
  2454553.32750000                 0.004909                             0.013907          1  
  2454553.32796296                 0.047748                             0.014535          1  
  2454553.33148148                 0.055575                             0.015091          1  
  2454553.33194444                 0.017251                             0.014484          1  
  2454553.33555556                 0.009391                             0.015184          1  
  2454553.33592593                 0.024972                             0.015106          1  
  2454553.33953704                 0.062792                             0.016182          1  
  2454553.34453704                -0.000004                             0.016628          1  
  2454553.34935185                -0.023222                             0.015883          1  
  2454553.34981481                 0.021310                             0.016436          1  
  2454553.35342593                 0.032372                             0.017217          1  
  2454553.35379630                -0.005507                             0.016609          1  
  2454553.35740741                 0.016666                             0.017269          1  
  2454553.35777778                 0.034076                             0.017454          1  
  2454553.36324074                -0.000182                             0.017121          1  
  2454553.36361111                 0.061145                             0.018268          1  
  2454553.36824074                 0.039940                             0.017973          1  
  2454553.36870370                 0.013909                             0.017637          1  
  2454553.37324074                 0.057103                             0.018472          1  
  2454553.37370370                 0.014229                             0.017822          1  
  2454553.37833333                 0.024901                             0.018159          1  
  2454553.37870370                 0.039389                             0.018553          1  
  2454553.38407407                 0.014325                             0.018147          1  
  2454553.38453704                 0.048318                             0.018634          1  
  2454553.39000000                 0.022245                             0.018494          1  
  2454553.39046296                 0.022598                             0.018601          1  
  2454553.39500000                -0.016607                             0.018348          1  
  2454553.39546296                 0.037786                             0.019307          1  
  2454553.40009259                 0.032248                             0.019352          1  
  2454553.40055556                -0.006253                             0.018621          1  
  2454553.40509259                 0.029866                             0.019464          1  
  2454553.40555556                 0.057008                             0.019880          1  
  2454553.41018519                 0.023372                             0.019411          1  
  2454553.41055556                -0.019950                             0.018584          1  
  2454553.41527778                 0.029189                             0.019562          1  
  2454553.44296296                 0.040117                             0.020692          1  
  2454553.44342593                 0.013233                             0.020056          1  
  2454553.44805556                 0.028815                             0.020717          1  
  2454553.44851852                 0.031402                             0.020779          1  
  2454553.45388889                 0.008168                             0.020746          1  
  2454553.45435185                 0.013422                             0.020731          1  
  2454553.45898148                -0.013777                             0.021600          1  
  2454553.45944444                 0.037519                             0.022769          1  
  2454553.46398148                 0.033609                             0.022632          1  
  2454553.46444444                 0.010599                             0.022142          1  
  2454553.47046296                 0.027572                             0.022355          1  
  2454553.47092593                -0.018167                             0.021548          1  
  2454553.47555556                -0.084488                             0.021323          1  
  2454553.47592593                -0.035595                             0.021663          1  
  2454553.48055556                 0.027823                             0.022466          1  
  2454553.48101852                -0.005324                             0.021745          1  
  2454553.48564815                 0.042109                             0.023189          1  
  2454553.48611111                -0.061891                             0.021407          1  
  2454553.49064815                -0.035923                             0.022317          1  
  2454553.49111111                 0.038958                             0.023577          1  
  2454553.49574074                 0.005175                             0.023428          1  
  2454553.49611111                -0.080771                             0.021979          1  
  2454553.50074074                 0.000604                             0.023799          1  
  2454553.50120370                -0.000926                             0.023844          1  
  2454553.50666667                -0.107515                             0.022433          1  
  2454553.50703704                 0.071805                             0.025861          1  
  2454553.51314815                 0.072577                             0.026151          1  
  2454553.51361111                 0.042795                             0.025669          1  
  2454553.51814815                -0.083035                             0.023206          1  
  2454553.51861111                -0.011475                             0.024404          1  
  2454554.31092593                 0.032292                             0.013881          1  
  2454554.31138889                 0.014970                             0.013666          1  
  2454554.31490741                -0.009724                             0.013433          1  
  2454554.31537037                 0.015283                             0.013698          1  
  2454554.31898148                -0.011889                             0.013402          1  
  2454554.31944444                -0.018299                             0.013223          1  
  2454554.32296296                 0.003081                             0.013516          1  
  2454554.32342593                -0.009502                             0.013290          1  
  2454554.32750000                -0.015727                             0.013209          1  
  2454554.33101852                 0.024774                             0.013687          1  
  2454554.33148148                -0.000718                             0.013524          1  
  2454554.33509259                 0.013721                             0.013568          1  
  2454554.33990741                 0.009246                             0.013634          1  
  2454554.34037037                 0.028646                             0.013875          1  
  2454554.34537037                 0.014500                             0.013578          1  
  2454554.34888889                 0.000452                             0.013370          1  
  2454554.34935185                 0.029806                             0.013769          1  
  2454554.35296296                -0.016556                             0.013143          1  
  2454554.35333333                 0.007658                             0.013525          1  
  2454554.35768519                -0.022418                             0.013168          1  
  2454554.35814815                 0.013833                             0.013768          1  
  2454554.36268519                 0.025173                             0.014198          1  
  2454554.36314815                 0.003284                             0.014075          1  
  2454554.36777778                 0.019623                             0.014717          1  
  2454554.36814815                 0.031819                             0.014763          1  
  2454554.37277778                -0.004622                             0.014808          1  
  2454554.37324074                 0.052042                             0.015688          1  
  2454554.37787037                 0.001612                             0.015176          1  
  2454554.37833333                 0.036794                             0.015744          1  
  2454554.38379630                 0.023069                             0.016134          1  
  2454554.38416667                 0.035534                             0.016468          1  
  2454554.38944444                 0.014285                             0.016516          1  
  2454554.38990741                -0.002413                             0.016055          1  
  2454554.39453704                -0.019917                             0.016106          1  
  2454554.39500000                 0.012686                             0.016648          1  
  2454554.39962963                 0.041071                             0.017363          1  
  2454554.40009259                 0.032555                             0.017399          1  
  2454554.40462963                 0.025105                             0.017657          1  
  2454554.40509259                 0.018491                             0.017456          1  
  2454554.40972222                -0.000997                             0.017322          1  
  2454554.41018519                 0.017472                             0.017558          1  
  2454554.41574074                 0.006063                             0.017596          1  
  2454554.41620370                 0.037214                             0.018321          1  
  2454554.42259259                -0.001605                             0.018062          1  
  2454554.42296296                 0.019282                             0.018218          1  
  2454554.43027778                -0.010207                             0.017916          1  
  2454554.43074074                 0.041081                             0.018990          1  
  2454554.43629630                 0.048264                             0.019065          1  
  2454554.43675926                 0.016459                             0.018665          1  
  2454554.44240741                 0.100164                             0.020387          1  
  2454554.44287037                -0.007833                             0.018729          1  
  2454554.44851852                 0.053105                             0.019772          1  
  2454554.44888889                 0.053522                             0.019653          1  
  2454554.45537037                 0.028174                             0.019754          1  
  2454554.45583333                 0.028138                             0.019695          1  
  2454554.46148148                 0.014168                             0.019969          1  
  2454554.46185185                 0.057055                             0.020805          1  
  2454554.46907407                 0.055761                             0.021124          1  
  2454554.46953704                 0.074367                             0.021588          1  
  2454554.47518519                 0.071643                             0.021722          1  
  2454554.47564815                 0.047959                             0.021334          1  
  2454554.48120370                 0.067913                             0.021941          1  
  2454554.48166667                 0.030917                             0.021395          1  
  2454554.48731481                 0.010481                             0.021008          1  
  2454554.48768519                -0.011003                             0.020928          1  
  2454554.49333333                 0.040823                             0.021902          1  
  2454554.49379630                 0.048377                             0.022293          1  
  2454554.50009259                 0.000321                             0.021615          1  
  2454554.50055556                -0.001850                             0.021724          1  
  2454554.50703704                 0.027747                             0.022705          1  
  2454554.50740741                 0.052390                             0.022814          1  
  2454554.51379630                 0.013372                             0.022697          1  
  2454554.51425926                 0.040521                             0.023396          1  
  2454555.26083333                 0.052375                             0.014241          1  
  2454555.26379630                 0.009199                             0.013573          1  
  2454555.26425926                 0.030157                             0.013841          1  
  2454555.26685185                 0.054989                             0.014217          1  
  2454555.26731481                 0.013456                             0.013594          1  
  2454555.26981481                 0.054329                             0.014115          1  
  2454555.27287037                 0.038074                             0.013745          1  
  2454555.27333333                 0.027411                             0.013792          1  
  2454555.31398148                 0.033559                             0.013548          1  
  2454555.31444444                -0.018374                             0.012900          1  
  2454555.31805556                -0.011042                             0.013034          1  
  2454555.32203704                 0.008060                             0.013181          1  
  2454555.32250000                 0.029187                             0.013459          1  
  2454555.32601852                 0.022489                             0.013354          1  
  2454555.32648148                 0.010359                             0.013275          1  
  2454555.33009259                -0.005800                             0.013036          1  
  2454555.33055556                -0.015840                             0.013004          1  
  2454555.33416667                -0.000837                             0.013151          1  
  2454555.33462963                -0.004119                             0.013111          1  
  2454555.33898148                 0.011625                             0.013324          1  
  2454555.34388889                -0.000447                             0.013188          1  
  2454555.34425926                -0.012698                             0.013029          1  
  2454555.34833333                -0.004782                             0.013299          1  
  2454555.35185185                 0.008008                             0.013329          1  
  2454555.35231481                 0.015801                             0.013433          1  
  2454555.36268519                 0.018832                             0.013273          1  
  2454555.36314815                 0.006714                             0.013179          1  
  2454555.36768519                 0.045654                             0.013511          1  
  2454555.36814815                 0.014460                             0.013236          1  
  2454555.37277778                 0.026423                             0.013467          1  
  2454555.37314815                 0.016663                             0.013422          1  
  2454555.37851852                 0.003323                             0.013193          1  
  2454555.38444444                -0.017221                             0.012919          1  
  2454555.38490741                 0.001125                             0.013136          1  
  2454555.38944444                 0.017058                             0.013529          1  
  2454555.38990741                 0.043581                             0.013923          1  
  2454555.39453704                 0.010899                             0.013559          1  
  2454555.39500000                 0.017536                             0.013802          1  
  2454555.39962963                 0.036973                             0.014170          1  
  2454555.40453704                 0.022777                             0.014376          1  
  2454555.40500000                -0.002247                             0.013973          1  
  2454555.44314815                 0.011847                             0.016442          1  
  2454555.44351852                 0.017465                             0.016608          1  
  2454555.45000000                -0.032016                             0.016113          1  
  2454555.45037037                 0.018388                             0.016795          1  
  2454555.45601852                 0.036205                             0.017642          1  
  2454555.45638889                 0.008365                             0.017230          1  
  2454555.46296296                 0.037088                             0.017735          1  
  2454555.46342593                 0.020261                             0.017533          1  
  2454555.46972222                 0.011366                             0.017467          1  
  2454555.47018519                -0.012846                             0.017124          1  
  2454555.47583333                -0.007604                             0.017717          1  
  2454555.47629630                -0.053628                             0.017256          1  
  2454555.48194444                -0.011587                             0.017889          1  
  2454555.48240741                 0.031678                             0.018705          1  
  2454555.48796296                -0.002862                             0.018177          1  
  2454555.48842593                -0.023191                             0.017932          1  
  2454555.49407407                 0.035709                             0.019183          1  
  2454555.50092593                -0.038610                             0.018245          1  
  2454555.51444444                 0.030097                             0.020128          1  
  2454555.51490741                -0.018808                             0.019310          1  
  2454556.27000000                 0.017319                             0.014241          1  
  2454556.29268519                 0.027840                             0.014536          1  
  2454556.29314815                 0.087995                             0.015550          1  
  2454556.29648148                 0.093267                             0.017852          1  
  2454556.29694444                 0.034841                             0.015685          1  
  2454556.31166667                 0.064963                             0.014968          1  
  2454556.31212963                 0.103625                             0.015749          1  
  2454556.31574074                 0.072784                             0.017134          1  
  2454556.31611111                 0.072401                             0.016907          1  
  2454556.31972222                -0.069671                             0.016088          1  
  2454556.32018519                -0.106108                             0.015195          1  
  2454556.32379630                -0.051951                             0.014246          1  
  2454556.32425926                -0.054341                             0.014633          1  
  2454556.32787037                 0.015825                             0.016842          1  
  2454556.32824074                -0.003564                             0.016911          1  
  2454556.33185185                -0.017328                             0.015313          1  
  2454556.33231481                -0.017805                             0.015444          1  
  2454556.33666667                 0.054012                             0.025568          1  
  2454556.33712963                -0.050836                             0.023100          1  
  2454556.34148148                -0.005586                             0.017263          1  
  2454556.34194444                -0.002253                             0.016886          1  
  2454556.34555556                 0.028658                             0.016213          1  
  2454556.34601852                 0.030864                             0.015164          1  
  2454556.34962963                 0.011007                             0.014210          1  
  2454556.35000000                 0.038893                             0.014480          1  
  2454556.35537037                -0.002157                             0.017841          1  
  2454556.35583333                 0.030421                             0.017274          1  
  2454556.36037037                 0.011298                             0.016806          1  
  2454556.36083333                -0.019740                             0.013880          1  
  2454556.36546296                 0.024117                             0.014188          1  
  2454556.36583333                -0.004717                             0.013796          1  
  2454556.37046296                 0.059857                             0.016118          1  
  2454556.37092593                 0.050367                             0.016319          1  
  2454556.37638889                -0.063032                             0.017436          1  
  2454556.37685185                -0.068856                             0.016458          1  
  2454556.38222222                -0.081034                             0.016350          1  
  2454556.38259259                 0.063586                             0.020060          1  
  2454556.38722222                -0.067200                             0.016808          1  
  2454556.38759259                -0.096022                             0.016157          1  
  2454556.39222222                -0.019238                             0.020453          1  
  2454556.39268519                -0.071229                             0.021211          1  
  2454556.39731481                -0.085372                             0.017872          1  
  2454556.40231481                -0.000124                             0.018542          1  
  2454556.40277778                -0.026878                             0.017989          1  
  2454556.40888889                -0.017632                             0.017682          1  
  2454556.43555556                 0.030867                             0.019940          1  
  2454556.44120370                 0.071521                             0.015590          1  
  2454556.44166667                 0.045223                             0.015617          1  
  2454556.44805556                 0.026327                             0.016089          1  
  2454556.44851852                 0.028425                             0.015460          1  
  2454556.45407407                 0.005747                             0.015581          1  
  2454556.45453704                 0.016381                             0.015817          1  
  2454556.46101852                 0.053992                             0.017916          1  
  2454556.46148148                 0.022659                             0.017537          1  
  2454556.46787037                -0.024284                             0.016572          1  
  2454556.46833333                -0.006855                             0.017293          1  
  2454556.47398148                 0.026438                             0.020319          1  
  2454556.47444444                -0.033881                             0.020112          1  
  2454556.48000000                 0.016426                             0.022787          1  
  2454556.48046296                 0.009953                             0.020755          1  
  2454556.48611111                -0.000791                             0.018162          1  
  2454556.48648148                 0.047069                             0.019112          1  
  2454556.49212963                 0.121147                             0.031719          1  
  2454556.49259259                 0.015331                             0.028884          1  
  2454556.49898148                 0.066925                             0.033686          1  
  2454556.49944444                -0.026639                             0.032281          1  
  2454556.50694444                 0.092931                             0.032573          1  
  2454557.25564815                 0.049148                             0.014676          1  
  2454557.25833333                 0.022223                             0.014327          1  
  2454557.25870370                 0.017348                             0.014180          1  
  2454557.26175926                 0.009909                             0.014176          1  
  2454557.26435185                 0.029918                             0.014328          1  
  2454557.26472222                 0.046258                             0.014682          1  
  2454557.26731481                 0.013629                             0.014077          1  
  2454557.26777778                 0.040147                             0.014473          1  
  2454557.27037037                -0.018957                             0.013746          1  
  2454557.27083333                -0.017532                             0.013690          1  
  2454557.27333333                 0.033635                             0.014481          1  
  2454557.28611111                 0.024108                             0.014260          1  
  2454557.28657407                -0.007088                             0.013770          1  
  2454557.28990741                 0.015337                             0.013950          1  
  2454557.29037037                 0.038848                             0.014249          1  
  2454557.29370370                 0.006360                             0.013855          1  
  2454557.29416667                 0.005715                             0.013845          1  
  2454557.30925926                 0.004976                             0.013692          1  
  2454557.31277778                 0.000714                             0.013633          1  
  2454557.31324074                -0.003460                             0.013596          1  
  2454557.31685185                 0.004400                             0.013780          1  
  2454557.31722222                 0.011601                             0.013794          1  
  2454557.32083333                 0.023637                             0.013897          1  
  2454557.32129630                 0.024892                             0.014069          1  
  2454557.32490741                 0.000447                             0.013668          1  
  2454557.32537037                 0.008559                             0.013728          1  
  2454557.32888889                 0.000449                             0.013761          1  
  2454557.32935185                 0.022742                             0.013934          1  
  2454557.33379630                 0.000264                             0.013823          1  
  2454557.33416667                 0.004766                             0.013834          1  
  2454557.33851852                 0.009261                             0.013820          1  
  2454557.33898148                 0.017040                             0.014074          1  
  2454557.34259259                 0.031507                             0.014201          1  
  2454557.34296296                 0.012058                             0.014045          1  
  2454557.34648148                 0.023719                             0.014081          1  
  2454557.34703704                 0.020997                             0.014148          1  
  2454557.35231481                 0.006830                             0.013798          1  
  2454557.35277778                 0.028245                             0.013993          1  
  2454557.35740741                 0.005735                             0.013875          1  
  2454557.35787037                 0.030931                             0.014287          1  
  2454557.36240741                 0.018832                             0.013868          1  
  2454557.36287037                 0.038684                             0.014153          1  
  2454557.36750000                 0.028030                             0.014058          1  
  2454557.36787037                 0.038554                             0.014306          1  
  2454557.37351852                 0.000732                             0.013924          1  
  2454557.37398148                -0.019335                             0.013541          1  
  2454557.37944444                 0.000574                             0.013968          1  
  2454557.38444444                 0.005227                             0.013936          1  
  2454557.38490741                 0.013246                             0.014005          1  
  2454557.38953704                 0.021703                             0.014161          1  
  2454557.39000000                 0.039713                             0.014358          1  
  2454557.39453704                 0.021399                             0.014154          1  
  2454557.39500000                -0.003957                             0.013654          1  
  2454557.39962963                 0.033478                             0.014278          1  
  2454557.40009259                 0.024240                             0.014048          1  
  2454557.40564815                 0.022019                             0.014248          1  
  2454557.43268519                 0.001351                             0.014365          1  
  2454557.43833333                 0.017024                             0.014557          1  
  2454557.43879630                 0.033558                             0.014913          1  
  2454557.44527778                 0.019824                             0.014673          1  
  2454557.44574074                -0.005101                             0.014480          1  
  2454557.45129630                 0.036740                             0.015207          1  
  2454557.45175926                 0.025067                             0.015053          1  
  2454557.45824074                -0.002337                             0.014735          1  
  2454557.45870370                 0.016152                             0.014952          1  
  2454557.46500000                -0.002546                             0.014892          1  
  2454557.46546296                 0.009196                             0.015004          1  
  2454557.47111111                -0.011403                             0.015198          1  
  2454557.47157407                 0.023870                             0.015591          1  
  2454557.47712963                 0.004087                             0.015240          1  
  2454557.47759259                 0.033890                             0.015754          1  
  2454557.48314815                -0.028891                             0.015002          1  
  2454557.48361111                -0.027895                             0.014973          1  
  2454557.48925926                -0.013246                             0.015597          1  
  2454557.48962963                 0.038387                             0.016224          1  
  2454557.49611111                -0.001232                             0.016466          1  
  2454557.49648148                 0.011133                             0.016807          1  
  2454557.50398148                 0.025367                             0.017693          1  
  2454558.29037037                -0.007505                             0.014217          1  
  2454558.29083333                 0.010163                             0.014487          1  
  2454558.29342593                -0.008167                             0.014356          1  
  2454558.29388889                 0.017877                             0.014705          1  
  2454558.29740741                 0.098310                             0.016215          1  
  2454558.29787037                 0.007867                             0.014788          1  
  2454558.30148148                 0.000616                             0.014486          1  
  2454558.30194444                 0.014447                             0.014633          1  
  2454558.30555556                 0.050823                             0.016228          1  
  2454558.30953704                 0.019011                             0.014710          1  
  2454558.31361111                 0.019679                             0.014740          1  
  2454558.31407407                -0.006773                             0.014387          1  
  2454558.31768519                 0.011005                             0.014605          1  
  2454558.31814815                 0.008389                             0.014554          1  
  2454558.32166667                 0.029564                             0.014770          1  
  2454558.32212963                 0.033998                             0.014852          1  
  2454558.32574074                 0.066686                             0.016411          1  
  2454558.32611111                 0.090692                             0.016207          1  
  2454558.33055556                 0.025038                             0.014704          1  
  2454558.33101852                 0.005376                             0.014447          1  
  2454558.33537037                -0.053212                             0.015696          1  
  2454558.33574074                -0.042926                             0.015758          1  
  2454558.43666667                 0.003722                             0.015274          1  
  2454558.43703704                -0.001945                             0.015250          1  
  2454558.43851852                -0.023025                             0.015078          1  
  2454558.43888889                 0.010452                             0.015422          1  
  2454558.44453704                 0.008632                             0.015346          1  
  2454558.44500000                 0.013379                             0.015512          1  
  2454558.45064815                -0.010532                             0.015093          1  
  2454558.45111111                -0.017998                             0.014994          1  
  2454558.45833333                -0.002047                             0.015290          1  
  2454558.45879630                -0.010852                             0.015357          1  
  2454558.46444444                 0.020183                             0.015781          1  
  2454558.46481481                 0.019840                             0.015736          1  
  2454558.47055556                 0.000628                             0.015643          1  
  2454558.47092593                 0.023662                             0.015952          1  
  2454558.47666667                 0.023165                             0.016070          1  
  2454558.47712963                 0.014499                             0.015804          1  
  2454558.48277778                 0.017572                             0.016207          1  
  2454558.48314815                 0.009533                             0.016029          1  
  2454558.48953704                 0.025145                             0.016584          1  
  2454558.49000000                 0.015447                             0.016396          1  
  2454558.49638889                -0.004068                             0.016511          1  
  2454558.49685185                 0.001207                             0.016607          1  
  2454558.50324074                 0.029984                             0.017170          1  
  2454558.50370370                 0.009739                             0.016898          1  
  2454560.23703704                 0.019992                             0.015824          1  
  2454560.23759259                 0.037274                             0.015904          1  
  2454560.24685185                 0.052865                             0.014341          1  
  2454560.24722222                 0.027068                             0.014081          1  
  2454560.24981481                 0.004393                             0.013821          1  
  2454560.25037037                 0.006836                             0.013697          1  
  2454560.25277778                 0.008999                             0.013716          1  
  2454560.25333333                 0.029936                             0.014082          1  
  2454560.25592593                -0.012137                             0.013298          1  
  2454560.25629630                 0.014180                             0.013586          1  
  2454560.25925926                 0.033090                             0.013812          1  
  2454560.26185185                 0.024753                             0.013930          1  
  2454560.26222222                 0.045098                             0.014112          1  
  2454560.26481481                 0.029447                             0.013840          1  
  2454560.26537037                 0.020365                             0.013747          1  
  2454560.26796296                 0.008848                             0.013528          1  
  2454560.27500000                 0.007402                             0.013538          1  
  2454560.27814815                 0.036486                             0.013979          1  
  2454560.28148148                 0.033311                             0.013758          1  
  2454560.28185185                 0.033007                             0.013693          1  
  2454560.28518519                 0.041690                             0.013887          1  
  2454560.28574074                 0.035833                             0.013872          1  
  2454560.29222222                 0.028790                             0.013531          1  
  2454560.29629630                 0.006235                             0.013302          1  
  2454560.29666667                 0.023315                             0.013565          1  
  2454560.30037037                 0.027037                             0.013638          1  
  2454560.30074074                 0.016171                             0.013519          1  
  2454560.30444444                 0.037984                             0.013792          1  
  2454560.30481481                 0.033095                             0.013758          1  
  2454560.30851852                 0.033760                             0.013746          1  
  2454560.30888889                 0.021150                             0.013601          1  
  2454560.31240741                 0.005915                             0.013405          1  
  2454560.31296296                 0.025497                             0.013715          1  
  2454560.31648148                 0.034504                             0.013779          1  
  2454560.31685185                 0.014189                             0.013541          1  
  2454560.32055556                 0.043179                             0.013986          1  
  2454560.32092593                 0.003017                             0.013502          1  
  2454560.32537037                 0.015532                             0.013580          1  
  2454560.33018519                 0.041441                             0.013936          1  
  2454560.33055556                 0.008716                             0.013494          1  
  2454560.33407407                 0.011193                             0.013664          1  
  2454560.33462963                 0.028847                             0.013844          1  
  2454560.33814815                 0.008120                             0.013405          1  
  2454560.33870370                -0.014795                             0.013218          1  
  2454560.34407407                 0.005479                             0.013549          1  
  2454560.34444444                 0.037133                             0.013745          1  
  2454560.34907407                 0.010785                             0.013618          1  
  2454560.34962963                 0.065896                             0.014202          1  
  2454560.35407407                 0.011175                             0.013519          1  
  2454560.35462963                 0.052243                             0.014059          1  
  2454560.35925926                 0.032377                             0.013651          1  
  2454560.35962963                 0.032038                             0.013784          1  
  2454560.36537037                 0.025663                             0.013909          1  
  2454560.37092593                 0.016462                             0.013771          1  
  2454560.37129630                -0.011484                             0.013409          1  
  2454560.37629630                 0.017200                             0.013771          1  
  2454560.38092593                 0.047930                             0.014179          1  
  2454560.38129630                 0.008044                             0.013711          1  
  2454560.38629630                 0.037535                             0.014169          1  
